Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Web_Visit,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Spending,Accept_Offer,Num_Purchase,Enrolled_Days,Children,Cluster
Bachelor,Divorced,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,48,377,0,17,659,1,1
Master,Relationship,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,79,1612,0,14,530,0,2
PhD,Married,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,67,729,4,17,599,0,3
Bachelor,Single,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,74,50,1,6,345,0,1
Bachelor,Married,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,46,270,0,15,243,2,1
Bachelor,Single,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,63,177,0,9,450,1,1
Master,Single,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,62,315,1,13,525,0,1
PhD,Married,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,70,767,0,23,1,1,2
Master,Divorced,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,59,1071,0,26,614,1,2
Bachelor,Relationship,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,51,1580,0,24,484,0,2
Bachelor,Married,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,56,60,0,10,197,1,1
Master,Married,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,54,573,0,21,198,1,2
Bachelor,Widow,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,68,41,0,5,460,2,1
Bachelor,Married,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,73,170,0,10,526,2,1
PhD,Single,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,80,1167,0,28,236,0,2
Bachelor,Married,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,66,1526,4,25,449,0,3
Master,Married,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,48,458,0,21,237,2,2
Master,Married,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,53,63,0,6,98,1,1
Bachelor,Married,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,67,405,0,17,251,1,1
Bachelor,Married,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,52,1027,1,20,464,2,2
Bachelor,Single,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,52,1478,0,22,449,1,2
Bachelor,Married,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,43,72,0,5,256,0,1
Bachelor,Single,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,52,48,1,7,435,1,1
Bachelor,Single,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,49,726,0,16,29,0,2
Master,Married,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,69,860,0,27,510,1,2
PhD,Relationship,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,38,1497,0,22,218,0,2
PhD,Relationship,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,54,495,0,18,48,1,2
Bachelor,Married,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,20,0,4,109,2,1
Bachelor,Single,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,70,570,0,19,582,0,1
Bachelor,Married,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,52,769,0,21,92,1,2
Master,Married,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,55,0,7,301,1,1
PhD,Single,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,44,1808,3,18,420,0,3
Bachelor,Married,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,55,0,7,325,1,1
Bachelor,Single,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,63,577,2,18,14,0,1
Bachelor,Married,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,61,162,0,8,437,0,1
Bachelor,Relationship,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,65,1957,5,20,403,1,3
Master,Divorced,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,65,1576,0,24,439,1,2
Bachelor,Married,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,70,1616,2,17,418,3,3
Bachelor,Divorced,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,62,36,0,6,533,3,1
PhD,Widow,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,66,1482,0,22,414,1,2
Bachelor,Relationship,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,22,0,5,120,1,1
PhD,Divorced,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,48,63,0,6,219,2,1
Bachelor,Single,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,32,680,0,18,657,0,2
PhD,Relationship,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,57,542,0,20,420,2,2
Master,Relationship,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,50,0,7,270,1,1
Bachelor,Married,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,57,39,0,6,500,2,1
Bachelor,Married,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,68,1043,0,28,457,1,2
Master,Single,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,52,385,0,14,430,1,1
Bachelor,Divorced,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,44,1633,0,27,644,0,2
Master,Single,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,46,0,5,362,1,1
Bachelor,Single,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,47,761,1,20,100,1,2
Bachelor,Relationship,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,74,76,0,9,328,2,1
Bachelor,Married,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,50,290,0,14,577,1,1
Bachelor,Single,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,36,89,0,11,48,1,1
Bachelor,Married,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,43,70,0,11,596,1,1
Master,Married,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,64,1066,0,17,337,0,2
Bachelor,Relationship,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,54,2009,4,19,167,0,3
Master,Single,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,33,1345,0,19,638,0,2
Master,Single,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,68,764,0,23,552,1,2
Bachelor,Single,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,61,195,0,11,249,1,1
Bachelor,Married,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,44,53,0,11,415,2,1
Bachelor,Single,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,50,368,0,13,381,1,1
PhD,Married,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,70,544,0,20,169,1,2
Master,Married,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,67,1853,2,25,600,0,3
PhD,Relationship,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,58,35,1,6,34,2,1
PhD,Married,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,50,446,3,18,104,1,1
Bachelor,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,45,1180,0,31,454,1,2
Master,Married,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,41,0,5,117,1,1
Bachelor,Married,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,39,727,0,22,495,2,2
Bachelor,Relationship,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,58,40,0,6,633,2,1
Master,Married,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,35,1062,1,26,420,0,2
Bachelor,Relationship,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,55,40,0,7,154,1,1
Master,Relationship,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,55,292,0,17,134,2,1
Bachelor,Married,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,37,15,0,4,536,0,1
Master,Relationship,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,35,341,0,17,633,1,1
Master,Single,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,49,369,0,13,194,1,1
PhD,Relationship,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,51,401,0,17,383,1,1
Master,Single,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,58,393,0,17,460,1,1
Master,Single,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,38,10,0,4,278,2,1
Bachelor,Relationship,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,46,486,0,16,419,1,1
Bachelor,Relationship,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,69,0,7,620,1,1
PhD,Relationship,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,41,1727,2,17,274,0,3
Bachelor,Single,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,65,995,1,16,174,1,2
Bachelor,Relationship,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,48,45,0,10,18,1,1
Master,Single,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,43,182,0,12,86,2,1
Master,Relationship,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,46,989,0,23,266,1,2
Bachelor,Relationship,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,71,1677,3,18,285,0,3
Master,Divorced,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,53,595,0,23,364,2,2
Bachelor,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,41,156,0,9,500,1,1
Master,Single,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,68,1226,0,28,85,0,2
Master,Relationship,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,46,128,0,11,528,1,1
Bachelor,Single,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,52,86,2,9,139,1,1
Bachelor,Married,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,49,68,0,7,621,1,1
Bachelor,Divorced,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,49,16,0,4,341,2,1
Master,Married,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,55,0,7,10,2,1
PhD,Single,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,52,2114,1,22,655,0,2
PhD,Relationship,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,54,2018,0,19,362,0,2
PhD,Single,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,71,263,0,15,580,3,1
Bachelor,Married,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,65,55,0,7,200,2,1
Bachelor,Relationship,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,62,564,0,24,454,2,2
Master,Single,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,46,1281,0,20,195,0,2
Bachelor,Married,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,51,83,1,7,505,1,1
Master,Widow,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,59,353,0,18,659,2,1
Bachelor,Married,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,41,1003,0,25,166,0,2
Basic,Single,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,33,14,0,4,60,1,1
PhD,Divorced,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,81,902,2,24,513,0,2
PhD,Single,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,52,1139,0,25,564,1,2
Bachelor,Relationship,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,68,797,1,20,326,1,2
Bachelor,Divorced,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,66,1638,0,25,157,1,2
PhD,Married,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,50,401,0,17,322,1,1
Bachelor,Divorced,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,38,84,0,11,250,1,1
Bachelor,Married,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,66,928,0,18,508,0,2
Bachelor,Divorced,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,54,203,0,11,317,1,1
Bachelor,Relationship,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,57,858,0,16,350,0,2
Bachelor,Relationship,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,51,409,0,13,207,0,1
Bachelor,Relationship,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,55,282,0,16,462,3,1
Bachelor,Single,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,47,1423,0,18,81,0,2
Bachelor,Single,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,63,1449,2,18,220,0,3
Bachelor,Widow,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,28,0,4,209,1,1
Bachelor,Relationship,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,50,67,0,6,176,1,1
PhD,Married,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,38,199,0,10,111,0,1
PhD,Single,78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,58,1453,0,22,365,0,2
Bachelor,Relationship,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,32,1253,0,19,234,0,2
PhD,Widow,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,61,1198,1,31,520,1,2
Master,Married,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,52,178,1,10,350,1,1
Bachelor,Single,95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1,30,1990,2,18,573,0,3
Bachelor,Married,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,70,976,0,14,414,0,2
Master,Relationship,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,64,1001,0,15,185,0,2
PhD,Married,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,42,1919,3,20,326,0,3
Master,Single,42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,70,350,0,14,224,1,1
PhD,Single,74637.0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,70,1650,1,25,407,0,2
PhD,Relationship,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,69,46,2,5,77,2,1
Bachelor,Single,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,31,1228,0,19,438,0,2
Master,Single,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,55,95,1,7,521,1,1
PhD,Married,34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,76,62,0,9,56,2,1
Bachelor,Relationship,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,38,1761,1,26,42,1,2
Master,Relationship,24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,45,467,0,16,667,0,1
Bachelor,Married,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0,46,1149,1,19,139,0,2
Master,Single,74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,42,2052,1,19,181,0,2
Bachelor,Single,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,31,1127,0,16,56,0,2
PhD,Married,68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,48,1416,0,21,224,1,2
PhD,Relationship,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,50,1113,0,20,82,0,2
Bachelor,Single,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,35,125,0,7,139,1,1
PhD,Single,64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,73,966,1,25,686,1,2
Basic,Married,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,32,0,5,554,1,1
Bachelor,Single,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,72,833,0,19,38,0,2
PhD,Relationship,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,53,46,0,8,35,1,1
Bachelor,Relationship,71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0,53,960,0,17,248,0,2
PhD,Married,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,54,1829,1,30,403,1,2
Bachelor,Single,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0,53,779,0,26,350,1,2
PhD,Divorced,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,49,811,0,23,324,1,2
Master,Single,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,72,1120,0,22,384,2,2
PhD,Relationship,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,62,725,0,20,344,1,2
Bachelor,Divorced,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1,41,1187,2,12,397,0,2
Bachelor,Relationship,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,71,2302,4,18,482,0,3
Basic,Single,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,38,66,0,9,554,0,1
PhD,Married,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,37,1250,2,19,636,0,2
Master,Married,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,42,683,0,20,133,1,2
Bachelor,Divorced,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,45,305,0,13,272,2,1
Bachelor,Relationship,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,47,50,0,6,205,1,1
Master,Divorced,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,49,995,0,16,636,1,2
PhD,Relationship,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,45,41,0,6,50,1,1
PhD,Relationship,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,48,77,1,9,52,2,1
Master,Divorced,44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,51,171,1,12,516,2,1
PhD,Single,42767.0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,53,131,0,7,414,2,1
Master,Relationship,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,48,54,0,5,49,2,1
PhD,Married,16927.0,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,48,53,0,12,504,2,1
Bachelor,Married,59754.0,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1,59,475,1,16,575,1,1
Bachelor,Single,53700.0,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,72,694,0,22,681,1,2
Bachelor,Married,59041.0,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,51,96,0,8,53,2,1
PhD,Divorced,54237.0,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,67,361,0,16,428,1,1
Bachelor,Divorced,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,57,1079,0,26,646,1,2
PhD,Single,52597.0,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,62,578,0,20,53,1,2
Master,Relationship,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,55,64,1,7,546,1,1
PhD,Married,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,49,149,0,13,258,1,1
Bachelor,Married,50183.0,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,44,231,0,17,4,2,1
Bachelor,Relationship,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,65,728,0,21,290,1,2
Bachelor,Married,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,51,1778,3,23,314,0,3
Bachelor,Married,33471.0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,51,93,0,10,625,1,1
PhD,Married,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,50,23,1,4,442,1,1
Bachelor,Relationship,44010.0,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,44,662,0,24,624,1,2
Bachelor,Married,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,36,1198,0,18,147,0,2
PhD,Relationship,40706.0,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,56,81,0,11,528,3,1
Master,Married,15716.0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,36,92,0,10,594,1,1
Master,Divorced,59052.0,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,65,491,0,18,224,1,2
Master,Relationship,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,53,1564,0,24,623,0,2
Bachelor,Married,83715.0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,62,926,0,24,146,0,2
Master,Relationship,82576.0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,65,1910,1,19,697,0,2
Master,Married,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,59,411,0,21,261,3,2
Bachelor,Married,35704.0,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,72,94,0,9,177,2,1
Bachelor,Relationship,53103.0,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0,70,1085,1,28,290,1,2
Master,Widow,46779.0,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,64,23,0,4,352,2,1
Bachelor,Divorced,4861.0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,59,6,0,0,7,0,1
Master,Divorced,33462.0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0,45,54,0,6,326,1,1
Bachelor,Divorced,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,46,1150,0,29,258,1,2
Bachelor,Married,80763.0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,74,1415,3,23,318,0,3
PhD,Married,65352.0,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,50,405,0,16,312,1,2
